NUVA,label,comment,abstract,instanceOf
VAC0217,DITOXIM,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0218,DOUBLE ANIGEN B.,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0219,DRYVAX,"Vaccin contre la variole de première génération, virus vivant de la vaccine",False,VAC1122
VAC0220,DT MERIEUX,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0222,"DTwP, unspecified","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (entier inactivé)",False,VAC0136
VAC0223,DUAL ANTIGEN SII,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0224,ECOLARIX,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC0225,EIPV,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC0226,"Diptheria, Tetanus and Acellular Pertussis Combined Walvax vaccine","Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (acellulaire multicomposé, dose standard)",False,VAC0602
VAC0227,EPAXAL,"Vaccin entier inactivé contre l'hépatite A, virosomal, dose pédiatrique ou adulte",False,VAC0824
VAC0228,ERVEVAX RA 27/3,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0229,FLU SHIELD,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0230,FLUAD,"Vaccin contre la grippe saisonnière inactivé trivalent, à antigène de surface, avec adjuvant",False,VAC0925
VAC0231,FLUKOVAX,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0232,FLULAVAL,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0233,FLUMIST,"Vaccin contre la grippe saisonnière trivalent, vivant atténué, par voie nasale",False,VAC1123
VAC0234,FLUOGEN,Vaccin contre la grippe saisonnière à virus entier inactivé,False,VAC0820
VAC0235,FLUVIRIN,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0236,Fluzone High-Dose,"Vaccin contre la grippe saisonnière inactivé trivalent, haute dose",False,VAC1171
VAC0238,FUNED-CEME,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (entier inactivé)",False,VAC0136
VAC0240,GUNEVAX,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0241,HAEMOPHILUS INFLUENZAE B CONJUGATE VACCINE - SERUM INSTITUTE OF INDIA,"Vaccin anti-Haemophilus influenzae type b, polyoside capsulaire (phosphate de polyribosylribitol, PRP) conjugué à l'anatoxine tétanique",False,VAC0345
VAC0242,HBY,"Vaccin recombinant contre l'hépatite B, dose adulte",False,VAC0915
VAC0243,HEPA-B INJECTION,Vaccin contre l'hépatite B (Dosage pédiatrique à 10 µg/mL et dosage adulte à 20 µg/mL),False,VAC1125
VAC0244,HEPRECOMB,"Vaccin recombinant contre l'hépatite B, dosé à 10 microgrammes d'antigène HBs, utilisable dès l'âge de 11 ans",False,VAC0914
VAC0245,HEPTAVAX B,"Vaccin plasmatique contre l'hépatite B, utilisé aux Etats-Unis de 1981 à 1990",False,VAC1155
VAC0246,HIBERNA PRODUCTSIX,Vaccin tétanique (anatoxine) et contre la grippe saisonnière (trivalent),False,VAC1130
VAC0247,HIBTITER,"Vaccin anti-Haemophilus influenzae type b, oligosides capsulaires (phosphate de polyribosylribitol, PRP) conjugué à la toxine diphtérique mutante CRM197",False,VAC0919
VAC0248,HINKUYS KAROKOE,Vaccin coquelucheux (entier inactivé),False,VAC0163
VAC0249,RUBELLA VACCINE HPV-77,"Vaccin vivant atténué contre la rubéole, cultivé sur cellules embryonnaires de canard (souche HPV-77)",False,VAC0113
VAC0251,HUMOTET-ANTI TETANUS,Vaccin tétanique (anatoxine),False,VAC0132
VAC0252,VAXIGRIP ENFANTS,"Trivalent inactivated seasonal influenza vaccine, split virion, pediatric form",False,VAC1534
VAC0253,VAXIRAB N,"Vaccin rabique entier inactivé, cultivé sur cellules d’embryon de poulet (PCEC), inactivation par la ß-propiolactone",False,VAC0942
VAC0254,IMOVAX D.T.,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0255,IMOVAX GRIPPE,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0256,IMOVAX MUMPS,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0257,IMOVAX PAROTIDITIS,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0258,IMOVAX R.O.R.,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0259,IMOVAX Rabies,"Vaccin rabique entier inactivé, préparé sur culture de cellules diploïdes humaines (HDCV) MRC-5, inactivation par la ß-propiolactone",False,VAC0943
VAC0260,IMOVAX Rabies I.D.,"Vaccin rabique entier inactivé, préparé sur culture de cellules diploïdes humaines (HDCV), par voie intradermique",False,VAC0943
VAC0261,IMOVAX Rabies I.M.,"Vaccin rabique entier inactivé, par voie intramusculaire",False,VAC0131
VAC0262,IMOVAX RUBEOLA,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0263,IMOVAX SARAMPION,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0264,INFANRIX,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine) et coquelucheux (acellulaire multicomposé, dose standard)",False,VAC0602
VAC0265,INFLU-KOVAX,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0266,INFLUENZA HA VACCINE KOVAX,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0267,IPAD TP,"Vaccin tétanique (anatoxine) et poliomyélitique (entier inactivé, trivalent)",False,VAC0380
VAC0268,IPOL,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC0270,"Vaccin Poliomyélite inactivé, sans précision","Vaccin poliomyélitique (entier inactivé, trivalent)",True,
VAC0271,ISTIVAC,Vaccin contre la grippe saisonnière inactivé trivalent,False,VAC0925
VAC0272,KAKSOISROKOTE DUBBELVACCIN,"Vaccin pédiatrique diphtérique (anatoxine, dose standard) et tétanique (anatoxine)",False,VAC0137
VAC0273,KIKHOSTE-VAKSINE,Vaccin coquelucheux (entier inactivé),False,VAC0163
VAC0274,LANCY VAXINA,"Vaccin contre la variole de première génération, virus vivant de la vaccine",False,VAC1122
VAC0275,LAVANTUU TIROKOTE,"Typhoid vaccine, unspecified",False,VAC0112
VAC0276,LIOVAX,"Vaccin contre la variole de première génération, virus vivant de la vaccine",False,VAC1122
VAC0277,LIRUBEL,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC0278,LIRUGEN,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0280,MUMPS-MEASLES VACCINE MICROGEN,Vaccin vivant atténué contre la rougeole et les oreillons,False,VAC0623
VAC0281,LM - 3 RIT,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0282,LTEANAS IMUNA,Vaccin tétanique (anatoxine),False,VAC0132
VAC0283,LYMERIX,Vaccin recombinant contre la maladie de Lyme dirigé contre la protéine de surface externe A (OspA),False,VAC1180
VAC0284,LYOVAC ATTENUVAX,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0285,LYOVAC MERUVAX,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0286,M-M-R II,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0287,M-R VAX,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC0288,M-R VAX II,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC0289,M-VAX,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0290,MASERN-IMPFSTOFF SSW,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0291,MEASLES VACCINE AIK-C STRAIN POLYVAC,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0292,MEASLES VACCINE DK3,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0293,MENAFRIVAC,Vaccin polyosidique conjugué contre les méningocoques du sérogroupe A (conjugué à l'anatoxine tétanique),False,VAC1218
VAC0294,MENCEVAX A,Vaccin polyosidique non conjugué contre les méningocoques du sérogroupe A,False,VAC0865
VAC0295,MENOMUNE-A/C/Y/W-135,"Vaccin polyosidique non conjugué contre les méningocoques des sérogroupes A, C, W et Y",False,VAC0152
VAC0296,MENPOVAX 4 A+C+Y+W135,"Vaccin polyosidique non conjugué contre les méningocoques des sérogroupes A, C, W et Y",False,VAC0152
VAC0297,MENPOVAX A+C,Vaccin polyosidique non conjugué contre les méningocoques des sérogroupes A et C,False,VAC0151
VAC0298,MERUVAX,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0299,MERUVAX II,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0300,MEVILIN-L,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0301,MMR,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0303,MONIARIX,"Vaccin pneumococcique polyosidique non conjugué, 17-valent, sérotypes 1, 2, 3, 4, 6A, 7F, 8, 9N, 11A, 12F, 14, 15F, 17F, 18C, 19F, 23F et 25",False,VAC1131
VAC0304,MOPAVAC SEVAC,Vaccin vivant atténué contre la rougeole et les oreillons,False,VAC0623
VAC0305,MOPV,"Vaccin poliomyélitique (vivant atténué, trivalent) contre les poliovirus 1, 2 et 3, par voie orale",False,VAC0320
VAC0306,MORBILVAX,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0307,MORUBEL,Vaccin vivant atténué contre la rougeole et la rubéole,False,VAC0550
VAC0308,MORUMAN BERNA PRODUCTS,Immunoglobuline contre la rougeole,False,VAC0862
VAC0309,MORUPAR,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0310,MOVIVAC,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0311,MUMATEN BERNA PRODUCTSNA,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0312,MUMPS LIVE,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0313,MUMPS inactivated,Vaccin entier inactivé contre les oreillons,False,VAC1154
VAC0315,MUMPSVAX,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0317,NABI-HB,Immunoglobuline contre l'hépatite B,False,VAC0863
VAC0318,NOTHAV,Vaccin entier inactivé contre l'hépatite A,False,VAC0102
VAC0319,OMNIHIB,"Vaccin anti-Haemophilus influenzae type b, polyoside capsulaire (phosphate de polyribosylribitol, PRP) conjugué à l'anatoxine tétanique",False,VAC0345
VAC0320,"Vaccin Poliomyélite oral trivalent, sans précision","Vaccin poliomyélitique (vivant atténué, trivalent) contre les poliovirus 1, 2 et 3, par voie orale",True,
VAC0321,ORIMUNE,"Vaccin poliomyélitique (vivant atténué, trivalent) contre les poliovirus 1, 2 et 3, par voie orale",False,VAC0320
VAC0322,PARIORIX,Vaccin vivant atténué contre les oreillons,False,VAC0153
VAC0323,PAVIVAC-SEVAC,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0324,"Vaccin Pneumocoque conjugué 7-valent, sans précision","Vaccin pneumococcique polyosidique conjugué, 7-valent, sérotypes 4, 6B, 9V, 14, 18C, 19F et 23F",True,
VAC0325,PEDIARIX,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard), poliomyélitique (entier inactivé, trivalent) et de l’hépatite B (recombinant)",False,VAC1174
VAC0326,PEDVAXHIB,"Vaccin anti-Haemophilus influenzae type b, polyoside capsulaire (phosphate de polyribosylribitol, PRP) conjugué à la protéine de membrane externe de Neisseria meningitidis sérogroupe B",False,VAC0344
VAC0327,PENTA,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard, 5 composants), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1115
VAC0328,PENTACEL,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard, 5 composants), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1115
VAC0330,PENTACT-HIB,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé), anti-Haemophilus influenzae  type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1126
VAC0332,PENTAVALENTE,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et de l’hépatite B (recombinant)",False,VAC1181
VAC0333,PFIZER VAX-MEASLES K,Vaccin entier inactivé contre la rougeole (historique),False,VAC1209
VAC0334,PFIZER-VAX MEASLES-L,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0335,PLUSERIX,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0336,PNEUMOVAX,"Vaccin pneumococcique polyosidique non conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F et 33F",False,VAC0339
VAC0337,PNU-IMUNE 23,"Vaccin pneumococcique polyosidique non conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19A, 19F, 20, 22F, 23F et 33F",False,VAC0339
VAC0338,POLIACEL,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard, 5 composants), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1115
VAC0339,"Vaccin Pneumocoque non conjugué 23-valent, sans précision","Vaccin pneumococcique polyosidique non conjugué, 23-valent, sérotypes 1, 2, 3, 4, 5, 6B, 7F, 8, 9N, 9V, 10A, 11A, 12F, 14, 15B, 17F, 18C, 19F, 19A, 20, 22F, 23F et 33F",True,
VAC0341,PREVNAR,"Vaccin pneumococcique polyosidique conjugué, 7-valent, adsorbé, sérotypes 4, 6B, 9V, 14, 18C, 19F et 23F",False,VAC0324
VAC0343,PROHIBIT,Vaccin conjugué anti-Hemophilus influenzae de type b composé du PRP (polyribosylribitol phosphate) conjugué à l'anatoxine diphtérique,False,VAC0918
VAC0344,"Vaccin Haemophilus influenzae b PRP-OMP, sans précision","Vaccin anti-Haemophilus influenzae type b, polyoside capsulaire (phosphate de polyribosylribitol, PRP) conjugué à la protéine de membrane externe de Neisseria meningitidis sérogroupe B",True,
VAC0345,"Vaccin Haemophilus influenzae b PRP-T, sans précision",Vaccin conjugué anti-Hemophilus influenzae de type b composé du PRP (polyribosylribitol phosphate) conjugué à l'anatoxine tétanique,True,
VAC0346,PURIVAX,"Vaccin poliomyélitique (entier inactivé, trivalent)",False,VAC0270
VAC0347,QUADRACEL,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard) et poliomyélitique (entier inactivé, trivalent)",False,VAC0551
VAC0348,QUADRACEL/HIBEST,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard, 5 composants), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et poliomyélitique (entier inactivé, trivalent), adsorbé",False,VAC1115
VAC0349,QUADRIGEN,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (entier inactivé) et poliomyélitique (entier inactivé, trivalent)",False,VAC1151
VAC0350,QUATRO-VIRELON,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard) et poliomyélitique (entier inactivé, trivalent)",False,VAC0551
VAC0351,QUINTUPLE,"Vaccin pédiatrique diphtérique (anatoxine, dose standard), tétanique (anatoxine), coquelucheux (acellulaire multicomposé, dose standard), anti-Haemophilus influenzae type b (conjugué à l'anatoxine tétanique) et de l’hépatite B (recombinant)",False,VAC1231
VAC0352,R-HB VACCINE,"Vaccin recombinant contre l'hépatite B, dose adulte",False,VAC0915
VAC0353,R-VAC,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0354,RA27/3,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0355,RABAVERT,"Vaccin rabique entier inactivé, cultivé sur cellules d’embryon de poulet (PCEC), inactivation par la ß-propiolactone",False,VAC0942
VAC0356,RECOMBIVAX HB,"Vaccin contre l'hépatite B , dosage pédiatrique à 10 µg",False,VAC1125
VAC0357,"RESPIGAM, RSV-IVIG",Immunoglobuline contre le virus respiratoire syncytial (VRS),False,VAC1223
VAC0358,"Immunoglobuline Rage origine humaine, sans précision","Immunoglobuline anti-rabique, origine humaine",True,
VAC0359,RIMEVAX,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0360,RIMPARIX,Vaccin vivant atténué contre la rougeole et les oreillons,False,VAC0623
VAC0361,RIT - LM-2,Vaccin vivant atténué contre la rougeole et les oreillons,False,VAC0623
VAC0362,RIT - LM-3,"Vaccin vivant atténué contre la rougeole, les oreillons et la rubéole",False,VAC0130
VAC0363,ROTASHIELD,Vaccin contre les rotavirus (historique),False,VAC0158
VAC0364,RUBEATEN BERNA PRODUCTS,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0365,RUBELLA VACCINE MICROGEN,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0366,RUBELLA-KOVAX,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0367,RUBELLOVAC,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0368,RUBELOGEN,Vaccin vivant atténué contre la rubéole,False,VAC0113
VAC0369,RUBEOVAX,Vaccin vivant atténué contre la rougeole,False,VAC0114
VAC0370,RVA RABIES VACCINE ABSORBED BIOPORT,"Vaccin rabique entier inactivé, adsorbé sur phosphate d'aluminium du laboratoire BioPort",False,VAC0131
VAC0371,SABIN,"Vaccin poliomyélitique (vivant atténué, trivalent) contre les poliovirus 1, 2 et 3, par voie orale",False,VAC0320
