NUVA,label,comment,abstract,instanceOf
VAC0400,TRIACELLUVAX,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (multicomponent acellular, standard dose) pediatric vaccine",False,VAC0602
VAC0401,TRIHIBIT,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (multicomponent acellular, standard dose) and Haemophilus influenzae type b (conjugated to tetanus toxoid) vaccine",False,VAC1164
VAC0403,TRINIVAC,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (whole-cell inactivated) pediatric vaccine",False,VAC0136
VAC0404,TRIPACEL,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (multicomponent acellular, standard dose) pediatric vaccine",False,VAC0602
VAC0405,TRIPEDIA,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (multicomponent acellular, standard dose) pediatric vaccine",False,VAC0602
VAC0407,TRIPLE,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (whole-cell inactivated) pediatric vaccine",False,VAC0136
VAC0408,TRIPLE ANTIGEN,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (whole-cell inactivated) pediatric vaccine",False,VAC0136
VAC0409,TRIPLE SABIN,"Polio vaccine (live attenuated, trivalent) against polioviruses 1, 2 and 3, oral",False,VAC0320
VAC0410,TRIPLE VIRAL,"Live attenuated measles, mumps and rubella vaccine",False,VAC0130
VAC0411,TRIVACUNA LETI,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (whole-cell inactivated) pediatric vaccine",False,VAC0136
VAC0412,TRIVAX,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (multicomponent acellular, standard dose) pediatric vaccine",False,VAC0602
VAC0413,TRIVAX-AD,"Diphtheria toxoid (standard dose), tetanus toxoid and pertussis (multicomponent acellular, standard dose) pediatric vaccine",False,VAC0602
VAC0414,TRIVAX-HIB,"Diphtheria toxoid (standard dose), tetanus toxoid, pertussis (multicomponent acellular, standard dose) et Haemophilus influenzae type b (conjugated to tetanus toxoid) pediatric vaccine",False,VAC1164
VAC0415,TRIVB,"Diphtheria toxoid (standard dose), tetanus toxoid and inactivated polio (trivalent) pediatric vaccine",False,VAC0088
VAC0416,Triviraten,"Live attenuated measles, mumps and rubella vaccine",False,VAC0130
VAC0417,TRIVIVAC SEVAC,"Live attenuated measles, mumps and rubella vaccine",False,VAC0130
VAC0418,TRIVIVAC Y,"Live attenuated measles, mumps and rubella vaccine",False,VAC0130
VAC0419,SHANTT,Tetanus toxoid vaccine,False,VAC0132
VAC0420,BIO-TT Vaccine,Tetanus toxoid vaccine,False,VAC0132
VAC0421,TUSSITRUPIN FORTE,Pertussis (whole-cell inactivated) vaccine,False,VAC0163
VAC0423,TWINRIX JUNIOR,"Combined hepatitis A and B vaccine, pediatric dose",False,VAC0653
VAC0424,"Live attenuated oral typhoid vaccine, unspecified","Żywa atenuowana szczepionka przeciwko durowi brzusznemu, szczep Ty21a, doustna",True,
